,user_id,probability,churn
219,1123123,0.2592154966014956,False
220,11300_,0.28369351745799304,False
221,113355,0.3790119073267335,False
222,11382321,0.16551238429101134,False
223,1165대장,0.29712257861139457,False
224,119-,0.4642487841904098,True
225,119EMT,0.26086099756900333,False
226,11ㄱ11,0.7045114823977443,True
227,11ㄴ11,0.2578962788223087,False
228,11시5분,0.4900580083056137,True
229,11월.,0.15782692392890063,False
230,12*one,0.044524163828875,False
231,1212413,0.15109134734974888,False
232,121299,0.19668768338061715,False
233,1212gangang,0.3856558330593559,False
234,121548,0.542656266642224,True
235,1215원,0.3576381274424164,False
236,122221,0.30378507384678427,False
237,1226무,0.17702234187732027,False
238,122801,0.15137029860506265,False
239,123013,0.6024406386212837,True
240,123123123141551,0.14814458768082045,False
241,1231kg,0.0707496253568995,False
242,123311w,0.3704260987221971,False
243,12345432,0.2418367246766358,False
244,123456788,0.40967185194071987,False
245,123456no,0.13702040117038763,False
246,123947,0.30557698297825775,False
247,123ㄱㄴㄷ456,0.11241803464904176,False
248,123오잉,0.2580159775651757,False
249,12503,0.08054470059461798,False
250,12gergima,0.10420114369903645,False
251,12qwe34,0.25106214536857646,False
252,12ㄱㅎ21,0.37109885525872516,False
253,131312,0.4489851434573126,True
254,1356622,0.5595728554841312,True
255,13R,0.20416911045943018,False
256,13dmsgh,0.34002917096155955,False
257,140284,0.3167022059464205,False
258,141018,0.24729507707533532,False
259,14202,0.20098443156780338,False
260,14632,0.14366166287955628,False
261,148cm도 어른이야,0.4191065844248798,False
262,1495.,0.09343043132754081,False
263,14IS,0.12371201100860821,False
264,1515호,0.1440315497106593,False
265,153620e3,0.6779948018888042,True
266,159875,0.046164852280028,False
267,15hyun,0.08309825088314866,False
268,15지현이,0.427417119885014,True
269,160819,0.30513062274157093,False
270,16247,0.18278194955253088,False
271,164875,0.013115035794988048,False
272,165-53,0.024596771498427338,False
273,166842,0.5992017449023322,True
274,166cm 46kg 재수생,0.22506702793473676,False
275,167816,0.0364023340877434,False
276,168464,0.14859676967132096,False
277,170.60.w.j,0.30800743529435426,False
278,170614,0.2190282462350439,False
279,171.66,0.5387932699179561,True
280,1710h,0.1010232920098106,False
281,171cm 참고하세요,0.3749698558646934,False
282,172.2,0.11496019876241452,False
283,173.66,0.3329612058376749,False
284,17317071,0.19081572092626511,False
285,173__,0.15301176893652563,False
286,174cm_78kg,0.18838997538134333,False
287,17510,0.3470185671604492,False
288,17633626,0.10647350532888987,False
289,177cm코디,0.029209280061915723,False
290,178542,0.23254276591749093,False
291,17년3월제대,0.13222945953978962,False
292,17이다희,0.08122560785207096,False
293,180-75,0.1598369820478348,False
294,180179,0.31460897555573863,False
295,180715,0.6588948663844539,True
296,1808,0.030587917804443893,False
297,181,0.11925671059038957,False
298,182320,0.5232146051259043,True
299,1828324,0.2236853005946148,False
300,183 78,0.37116567605892864,False
301,183.71,0.44419365658651544,True
302,183_cm,0.2518212552118384,False
303,184995,0.29431783670066697,False
304,185ho,0.020430173030785138,False
305,187 65,0.1635137512979123,False
306,189-71,0.36348907444967227,False
307,189_,0.2205858085750051,False
308,18거북이,0.11257951487260469,False
309,1900mm_,0.4263176708587379,True
310,190131,0.30513936082484716,False
311,190cm.,0.14024407755932733,False
312,19102539,0.1508081191438003,False
313,191cm,0.14494754571645235,False
314,1925,0.5120694191928519,True
315,1927291,0.11538857598197884,False
316,193929,0.7266050788973554,True
317,193940,0.4754006661989907,True
318,196189,0.2265306371699053,False
319,19781226,0.47375376887514886,True
320,198903,0.16332206525278264,False
321,19950825,0.21135921858258483,False
322,1996SS,0.1683431219423584,False
323,1CO 1P,0.5242710241429833,True
324,1CR,0.07922967947647822,False
325,1KWARRUP,0.38566018729711116,False
326,1_one,0.15079990389546882,False
327,1ban,0.4365432336741832,True
328,1elbib_,0.3568447484576319,False
329,1hm,0.15435626556619456,False
330,1inza,0.1589654262572398,False
331,1kg_otl,0.272745841010636,False
332,1long,0.5213333631008823,True
333,1mny_,0.06736613802157397,False
334,1myung__,0.5526809141653455,True
335,1of1,0.3607698721558638,False
336,1q2w3e4r!@%^,0.47808409458136225,True
337,1s_2h5,0.07839046636816009,False
338,1sy2,0.04144957934287582,False
339,1thek,0.46836887758740176,True
340,1yoyoyo,0.14245802264147306,False
341,1zoo,0.07989616977623244,False
342,1닉네임,0.038932853289634535,False
343,1등급만들,0.763076581130948,True
344,1등딸기,0.2960517392145907,False
345,1또기,0.14241429134176023,False
346,1숭이님,0.3719454125543187,False
347,1일1곱도리탕,0.05994482439242318,False
348,1코만도1,0.25832238482045194,False
349,1호꿀벌,0.017122665294322187,False
350,1횡용,0.47967902757243497,True
351,2002.01.02,0.5606200718921291,True
352,2013호두야놀자,0.1424099432996405,False
353,2018,0.28421487623113245,False
354,2022년,0.09571724818647843,False
355,2024년7월5일,0.3627347299595943,False
356,2038543,0.16520289052530032,False
357,20man,0.2326379292898188,False
358,20학번 패피,0.08963890256868204,False
359,20현,0.0692704969867522,False
360,21197010,0.16664820207620182,False
361,212111,0.31107523470374027,False
362,2122222,0.06686087128242714,False
363,212bee,0.383191511277586,False
364,21428,0.10844056532340897,False
365,2156435,0.3113589080640361,False
366,2183,0.13586018779806389,False
367,21m,0.11053819228606448,False
368,21nkyu,0.6555839654761714,True
369,21water,0.6827657848239845,True
370,220v,0.08287169562185681,False
371,221118,0.30331973790246536,False
372,222222서키,0.2441595768978408,False
373,222ny,0.09372088363001059,False
374,22_k,0.07681776244584032,False
375,22eedd,0.13313247781460574,False
376,22xn,0.1361431854307014,False
377,22니니,0.11426855937615804,False
378,2328,0.18373042883245083,False
379,2356886,0.12646033034283477,False
380,2357113,0.3511320874735537,False
381,23916,0.4420674050221049,True
382,23N0,0.6458362691242384,True
383,23bb,0.061405920015629646,False
384,23dk,0.6087021837695632,True
385,23살 지렁이,0.10884337353915015,False
386,23현,0.32452424465622903,False
387,24.choi,0.08272242060813194,False
388,240042,0.10729582093977795,False
389,243asd,0.48201345733407863,True
390,248893,0.13136968637885377,False
391,24k골드,0.07006621715195792,False
392,24zx,0.3654501886238588,False
393,24살 휴먼,0.3467370348922055,False
394,2521 h,0.028220365832325282,False
395,252525252,0.17438611535929896,False
396,255352,0.13722891321443462,False
397,257909,0.16868630136857762,False
398,25몬스터,0.1565390594107224,False
399,25일째 밤,0.3269956443680501,False
400,273784,0.18235397910722725,False
401,27625,0.257220618043011,False
402,2847162,0.12499069211690501,False
403,28828222,0.07500132135903045,False
404,28요정,0.3114242574408685,False
405,2929_,0.06554212027070058,False
406,29451,0.28183317421953485,False
407,294728,0.13726766009901056,False
408,2947333,0.37071328166544265,False
409,2Grace,0.22146082211735135,False
410,2H4444,0.06208731423879226,False
411,2JayKay,0.16332867424360187,False
412,2S24a,0.2073336144037716,False
413,2UEU,0.26182425955695277,False
414,2Yeonvely,0.04339728844404733,False
415,2Youngs,0.15285626773452318,False
416,2_center,0.4751621908150919,True
417,2_sinhyuk,0.241142331249062,False
418,2_wb,0.06817111521114631,False
419,2bom2,0.2555861339944135,False
420,2cool4u,0.2831029287525291,False
421,2dodhd,0.06278254638771923,False
422,2ee_s00,0.4042356763524127,False
423,2ga0,0.2988870015685052,False
424,2ing,0.599616173171835,True
425,2jd9jaofw,0.696813950709463,True
426,2moos,0.15456696563935293,False
427,2nayun,0.16119025309665239,False
428,2noisy,0.05303930261828626,False
429,2noong,0.30187750869050034,False
430,2ooo0727,0.4644386778225036,True
431,2roz,0.08811985637084045,False
432,2sang6,0.158951908466,False
433,2su2su2,0.17899414725245963,False
434,2tmfdl,0.3589835519025845,False
435,2x506,0.0731718762745857,False
436,2ㅇㄴㅇㄴ,0.17559433010278908,False
437,2ㅊㅎ,0.5100931923665152,True
438,2가22,0.17524318230852384,False
439,2개주문3개줘,0.09928712420379791,False
440,2경민2,0.26645775433859487,False
441,2고로,0.13918909842358002,False
442,2기통,0.27913690057557333,False
443,2동댕,0.020923920250976263,False
444,2삼2,0.7164291821011679,True
445,2써니텐,0.14719761589171948,False
446,2얀나,0.11190701511399588,False
447,2윤밍,0.20885277464683547,False
448,2의진,0.06251399149405847,False
449,2제제,0.02002934038717415,False
450,2주1,0.2171296759962063,False
451,2진명,0.3577976435656433,False
452,2진석,0.5336072081742927,True
453,2진수,0.058166293768370486,False
454,2촐랑,0.22347254655550533,False
455,2프로부족한볼캡,0.0918462418737829,False
456,2홍진호2,0.4126792396790633,False
457,2화,0.20976682048291354,False
458,2화똥2,0.05770905531096564,False
459,2훈희,0.4396783702050596,True
460,3.14159265,0.10936162162647987,False
461,3.1415926535,0.5848047070866079,True
462,302133,0.5502090999040835,True
463,303^,0.14966217875837878,False
464,30as,0.3844279330496459,False
465,30대의데일리룩,0.04621722317715926,False
466,30대패션관심러,0.3448936882427039,False
467,30대패플,0.3880535213480923,False
468,314314,0.5550814564534657,True
469,3161,0.25925082963556845,False
470,31636382,0.16369575338406417,False
471,3167046,0.2255824046018877,False
472,32기,0.15461614763793957,False
473,33310,0.06523344132463413,False
474,333스티치,0.32837714020494635,False
475,3426,0.15637282148664505,False
476,34346,0.27813434380596097,False
477,3456!!!,0.19848027048295164,False
478,3527,0.39234192205119967,False
479,35791,0.22965184264820007,False
480,35af,0.28212582919335566,False
481,35samo,0.1299120039512974,False
482,3628907,0.08545103962388739,False
483,362유네스,0.6531159513138055,True
484,363463916392076,0.46671173042793845,True
485,36_,0.059731716615435165,False
486,36개,0.6433962573269966,True
487,3701315,0.11358414076376493,False
488,3918,0.48021204844832827,True
489,3924256,0.0613701156143413,False
490,3924417,0.0326457367116685,False
491,3967272,0.2343034670889823,False
492,39살아저씨,0.2678901364004456,False
493,3:,0.35441708259878857,False
494,3DEF,0.39684105308326545,False
495,3TOP,0.6666363584521449,True
496,3_1010,0.2614788835230855,False
497,3cm만더주세요,0.26164863796814386,False
498,3coogie,0.4255369276855526,True
499,3damame,0.15916139630282725,False
500,3huni3,0.41675628032771994,False
501,3tttt,0.2753290810996313,False
502,3wwwww,0.07011015047945054,False
503,3단기침,0.28933986350715374,False
504,3대 1000,0.3727405899179737,False
505,3대700굇수,0.48152839370018846,True
506,3루강습타구,0.38025764901936676,False
507,3민,0.26561297285733126,False
508,3버럭이3,0.20634835613731162,False
509,3번고구마,0.5210658964308196,True
510,3볼,0.7433700446494131,True
511,3월26일,0.15046637897507786,False
512,4.-.2.,0.021128960836517535,False
513,4.23,0.03908346367111949,False
514,4.4254.7,0.25340606460329373,False
515,400646,0.38421023581705127,False
516,401853,0.08768960877024659,False
517,40402,0.28109421956577973,False
518,4044040,0.059298401465367086,False
519,4049385,0.22657606859419807,False
520,404slay,0.11492361296113207,False
521,40대 혜화점장,0.09163037855124222,False
522,4111,0.12335475207766647,False
523,4150,0.15019331133099098,False
524,415119,0.08649351439516742,False
525,415?,0.35805058144403296,False
526,4161,0.5043218940751029,True
527,418920,0.3459468853592462,False
528,420942,0.04075881531144007,False
529,42643,0.063652764563059,False
530,4427,0.17660111005294332,False
531,4444puff,0.573266970836473,True
532,4445,0.2420421641800038,False
533,445dei,0.64898239752002,True
534,4488lee,0.36433135171206554,False
535,456252,0.06402516963130196,False
536,457465,0.17485089731080078,False
537,45773,0.43449830477758683,True
538,4649861,0.3178688426111427,False
539,47필포든,0.01943105099725476,False
540,48kg,0.2530588831836342,False
541,492838,0.06735277471287414,False
542,495958,0.026329851791377853,False
543,49737392282,0.3496124261677385,False
544,4bd574,0.6229060573060778,True
545,4henry,0.21205108065188327,False
546,4kedong,0.06760534411106929,False
547,4계절가죽착장,0.3467847072871001,False
548,4시21분,0.7945702567682483,True
549,4시4분,0.047371861433319826,False
550,4차선외계인,0.6119434139466594,True
551,5 .,0.1356320860335204,False
552,5!5i,0.30048981980043477,False
553,502오영이,0.12895683457580503,False
554,5074,0.6258456305567051,True
555,5095,0.14075950002955015,False
556,50kg덤벨,0.521275943808465,True
557,50억원군,0.4368619863855817,True
558,50퍼센트,0.36912355452749385,False
559,514na,0.16784126640763747,False
560,522fdc01be789,0.324182608187049,False
561,5252 옷이 그게 뭐냐구,0.2853058650386984,False
562,530220ee1c9cf,0.017913797668801384,False
563,530e3d8e5b808,0.10506745744943179,False
564,5311.,0.4685026074441715,True
565,532042,0.39234980622048843,False
566,53d604d00d24c,0.28129300181398126,False
567,54334,0.1949635734178576,False
568,5482,0.29880110873941435,False
569,54d4722fe8i4,0.09876567813793834,False
570,54e591935c348,0.3802691301284199,False
571,55+5,0.3519875175059514,False
572,550401,0.2519397566528197,False
573,55366,0.45134837323691634,True
574,5559efe6d5561,0.09778059835479577,False
575,556d486754780,0.20547378314591802,False
576,55951d7d2c94d,0.14327073332493734,False
577,560호,0.2604694326997,False
578,56191e24206af,0.3982385116878052,False
579,563cb3874dd7e,0.19488851489405737,False
580,566eb3,0.11270572306791549,False
581,56750f4a65955,0.1867486150694291,False
582,56765b88390be,0.2541656460883374,False
583,56879fb796dd2,0.07820870112967444,False
584,569b351d7871a,0.3125141847840891,False
585,56XX,0.2562256637478962,False
586,57w,0.45409626922969376,True
587,5837474,0.11422309455372978,False
588,589765,0.07232517034692251,False
589,5950,0.4930341449362439,True
590,5PO,0.08248998084810258,False
591,5__twon,0.10950669538055167,False
592,5_deong,0.842711845300429,True
593,5adsfasdfaxz,0.022122101436291248,False
594,5re5,0.38674700659709726,False
595,5scene,0.05967630315021221,False
596,5tar,0.5365043867709994,True
597,5th_Sth,0.15100773596511796,False
598,5tylemasta,0.19042200171440904,False
599,5zic,0.256079449747276,False
600,5등분,0.1211551714629111,False
601,5메기떡,0.7438454981153629,True
602,5보컬,0.10917211238613243,False
603,5분째,0.44300498139070893,True
604,5센치만,0.14546993099619498,False
605,5시32분,0.0781683664514614,False
606,5자리에요,0.16633577784878273,False
607,5혜성,0.07974114210238893,False
608,621519,0.6454531387975119,True
609,6286111,0.16734947914932258,False
610,62번,0.2639720644375314,False
611,648348,0.41070763049607223,False
612,6617,0.3364214124934714,False
613,666666666666666,0.042525507640737606,False
614,666776,0.4131303375070829,False
615,66749974,0.3553471952698941,False
616,67dhr,0.35250358219931405,False
617,6ang_b,0.13369710770925608,False
618,6hyeok,0.577775437829734,True
619,6w6,0.30276859459262273,False
620,6대대,0.6453680469763398,True
621,6월1일,0.39778913909048114,False
622,6월인데쪄죽음,0.46476697578179776,True
623,700999,0.3529306926971828,False
624,703@,0.12764949803727238,False
625,705B,0.4101954450968215,False
626,7132abx,0.2129380161288665,False
627,72009009,0.11359166780467861,False
628,7281,0.1851710070400745,False
629,729,0.376110617373457,False
630,7315,0.25384284244992467,False
631,7316498,0.49462268852345626,True
632,7530,0.1829670409787438,False
633,755378,0.36143608274250694,False
634,7604871,0.5928902524467228,True
635,77110099,0.16670464991638603,False
636,77box,0.35470950040053634,False
637,77hong,0.26005193533532395,False
638,77조여사,0.14520776437982238,False
639,77하하호호77,0.6449499198127765,True
640,7891011,0.04367743956042733,False
641,78978,0.41325013923708476,False
642,7:21,0.20672845433833298,False
643,7GO,0.058070667912820395,False
644,7TONG,0.17244676738161693,False
645,7_yh.93,0.5086111050440383,True
646,7ae0,0.6248322707936782,True
647,7ak2,0.4351169090223496,True
648,7amber,0.2020378456549045,False
649,7ay-b.im,0.1628224358214055,False
650,7hkbgdflinDVFni,0.27831550506179104,False
651,7illout,0.19402852115146188,False
652,7l0lJZl,0.17188603437764352,False
653,7lhyeon,0.2709684420514552,False
654,7teen,0.21656091153730278,False
655,7자이내암거,0.2904500534197878,False
656,8!,0.37856042117736083,False
657,808dreamer,0.46649547377278694,True
658,813oh,0.22907600665394484,False
659,814,0.36909436719548616,False
660,81642,0.08987318088712735,False
661,8173891,0.07694119381216215,False
662,819km,0.2876190794169077,False
663,827boy!,0.05920406214067169,False
664,83627192736O,0.11780929506609843,False
665,83726492749,0.5097359744829997,True
666,83ch,0.2284205369071342,False
667,83wave,0.18039746400641804,False
668,846353,0.36889114800361544,False
669,84bu,0.2667500798744851,False
670,8510,0.08218041657905524,False
671,866hhu,0.7076522659250296,True
672,86트립,0.0820953967914666,False
673,8709,0.3350906793350521,False
674,88.88,0.34432111020239364,False
675,880226,0.7092712008550655,True
676,881100,0.13183328997628524,False
677,886724,0.23325779960395426,False
678,8888ii888wq,0.31080921985187493,False
679,889889,0.06635542615794918,False
680,88linwe,0.08423914745592258,False
681,88번지,0.10864213202271832,False
682,89la,0.05596132942025832,False
683,8:25,0.2614189479232562,False
684,8bDOLCE,0.06606865743429081,False
685,8heartn,0.6778015438627035,True
686,8mile,0.46446456699742183,True
687,8muscle1,0.19572541696154203,False
688,8…,0.15964892474867284,False
689,8시20분,0.08032451603971003,False
690,9!,0.3280475652537949,False
691,904ho,0.2616504436241737,False
692,90902,0.17229769594218405,False
693,90kg대돼지,0.3223610886088118,False
694,9103hj,0.2690651285685316,False
695,910910,0.14294368449137784,False
696,9161,0.17627967613425885,False
697,91746,0.23513676516144608,False
698,91mu,0.8118952038002557,True
699,92.아치,0.8194702851357355,True
700,9280=,0.28586691974970496,False
701,92914^^,0.22202019839641607,False
702,92956,0.09742542908869738,False
703,92noise,0.43443495570964596,True
704,931004,0.1374352268367574,False
705,9371,0.07962222952019045,False
706,93suso,0.08383503568579895,False
707,940731sb,0.13268870237396121,False
708,947613,0.03964196176530396,False
709,94woon,0.1279275314694855,False
710,95young,0.3398178062183782,False
711,961010,0.5512128602278188,True
712,9624,0.18877485175761693,False
713,96st,0.19938734197316038,False
714,974788,0.41364257169617413,False
715,97kr,0.2384208481732521,False
716,980118,0.6632186906337403,True
717,980124,0.4544349548416691,True
718,9807,0.19833851924866322,False
719,982030,0.14194476465070344,False
720,987473,0.2698658290395564,False
721,98786,0.0642010679770062,False
722,98jw,0.25692425987615747,False
723,98이주영,0.6007972577417351,True
724,990,0.15918472148743992,False
725,99912311,0.6651070703838143,True
726,99alswn,0.5826107719380075,True
727,99eric,0.11881473020210716,False
728,99ooho,0.14882429200006272,False
729,99yymm,0.0626664509987035,False
730,99zz,0.21623002900733707,False
731,99년,0.2983463970132709,False
732,9BING9,0.15481634163182373,False
733,9M_H6,0.3937546793711644,False
734,9RUM,0.32284906724365897,False
735,9chori3,0.11989547891958621,False
736,9f0dcc78,0.1642177670568675,False
737,9nesti_,0.4149618703731413,False
738,9omg,0.38059084587947944,False
739,9oong,0.19785835254134182,False
740,9race _,0.024152471193955263,False
741,9¾,0.053907171057472045,False
742,9급갓무원,0.4139515066705654,False
743,9시 20분,0.1513562595513003,False
744,9워리,0.288114944691006,False
745,9찌아빠,0.02933845251560197,False
746,: 매무새,0.0752452793051371,False
747,:-Ohvely,0.09752746554516281,False
748,:..:,0.21298903420454857,False
749,:.:.,0.5284344464430005,True
750,:._.:,0.4557202285710278,True
751,:1:1,0.16276743670766175,False
752,:1:1:1:1,0.6238197365310589,True
753,:@—,0.24291983006408752,False
754,:오월:,0.361459295507115,False
755,;-{,0.2945892366111938,False
756,;b,0.49054176816063344,True
757,=0.0=,0.11533974005541803,False
758,=믕=,0.5018946732738943,True
759,?..?..?,0.5741130253531347,True
760,?:?:?:,0.1415723303721687,False
761,??!!??!,0.031929183003277725,False
762,???!!,0.19656618888259336,False
763,????..!,0.1722725438870574,False
764,?모르겠다?,0.3640438258650482,False
765,@!@!,0.7117222209604309,True
766,@.@aa,0.14214083787497833,False
767,@156_minni,0.03778811962694021,False
768,@2degreecircle,0.1390508712854548,False
769,@33@,0.025518516455604757,False
770,@=_=@,0.07542869994575786,False
771,@Jiwonnne,0.4024449492035917,False
772,@Yeong,0.10343853845268068,False
773,@_0.18iz,0.2424477142086791,False
774,@hye.k.g,0.25247343723915733,False
775,@jh,0.3598250509520595,False
776,@june._.xe,0.1983460776438452,False
777,@lmfaomjj,0.5873499986349052,True
